DictionaryHumanName,DimensionHumanName,LanguageCode
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.2 PERSONAL AFFECTIONS/6.2.4 CONTEMPLATIVE AFFECTIONS/909 EXPECTANCE,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.2 PERSONAL AFFECTIONS/6.2.4 CONTEMPLATIVE AFFECTIONS/910 PRODIGY,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.2 PERSONAL AFFECTIONS/6.2.5 EXTRINSIC AFFECTIONS/911 REPUTE,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.2 PERSONAL AFFECTIONS/6.2.5 EXTRINSIC AFFECTIONS/912 DISREPUTE,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.2 PERSONAL AFFECTIONS/6.2.5 EXTRINSIC AFFECTIONS/913 NOBILITY,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.2 PERSONAL AFFECTIONS/6.2.5 EXTRINSIC AFFECTIONS/914 COMMONALTY,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.2 PERSONAL AFFECTIONS/6.2.5 EXTRINSIC AFFECTIONS/915 TITLE,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.2 PERSONAL AFFECTIONS/6.2.5 EXTRINSIC AFFECTIONS/916 PRIDE,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.2 PERSONAL AFFECTIONS/6.2.5 EXTRINSIC AFFECTIONS/917 HUMILITY,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.2 PERSONAL AFFECTIONS/6.2.5 EXTRINSIC AFFECTIONS/918 VANITY,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.2 PERSONAL AFFECTIONS/6.2.5 EXTRINSIC AFFECTIONS/919 MODESTY,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.2 PERSONAL AFFECTIONS/6.2.5 EXTRINSIC AFFECTIONS/920 OSTENTATION,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.2 PERSONAL AFFECTIONS/6.2.5 EXTRINSIC AFFECTIONS/921 CELEBRATION,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.2 PERSONAL AFFECTIONS/6.2.5 EXTRINSIC AFFECTIONS/922 BOASTING,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.2 PERSONAL AFFECTIONS/6.2.5 EXTRINSIC AFFECTIONS/923 INSOLENCE,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.2 PERSONAL AFFECTIONS/6.2.5 EXTRINSIC AFFECTIONS/924 SERVILITY,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.2 PERSONAL AFFECTIONS/6.2.5 EXTRINSIC AFFECTIONS/925 BLUSTERER,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.3 SYMPATHETIC AFFECTIONS/6.3.1 SOCIAL AFFECTIONS/926 FRIENDSHIP,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.3 SYMPATHETIC AFFECTIONS/6.3.1 SOCIAL AFFECTIONS/927 ENMITY,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.3 SYMPATHETIC AFFECTIONS/6.3.1 SOCIAL AFFECTIONS/928 FRIEND,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.3 SYMPATHETIC AFFECTIONS/6.3.1 SOCIAL AFFECTIONS/929 ENEMY,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.3 SYMPATHETIC AFFECTIONS/6.3.1 SOCIAL AFFECTIONS/930 SOCIALITY,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.3 SYMPATHETIC AFFECTIONS/6.3.1 SOCIAL AFFECTIONS/931 EXCLUSION,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.3 SYMPATHETIC AFFECTIONS/6.3.1 SOCIAL AFFECTIONS/932 COURTESY,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.3 SYMPATHETIC AFFECTIONS/6.3.1 SOCIAL AFFECTIONS/933 DISCOURTESY,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.3 SYMPATHETIC AFFECTIONS/6.3.1 SOCIAL AFFECTIONS/934 CONGRATULATION,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.3 SYMPATHETIC AFFECTIONS/6.3.1 SOCIAL AFFECTIONS/935 LOVE,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.3 SYMPATHETIC AFFECTIONS/6.3.1 SOCIAL AFFECTIONS/936 HATE,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.3 SYMPATHETIC AFFECTIONS/6.3.1 SOCIAL AFFECTIONS/937 FAVORITE,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.3 SYMPATHETIC AFFECTIONS/6.3.1 SOCIAL AFFECTIONS/938 RESENTMENT,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.3 SYMPATHETIC AFFECTIONS/6.3.1 SOCIAL AFFECTIONS/939 IRASCIBILITY,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.3 SYMPATHETIC AFFECTIONS/6.3.1 SOCIAL AFFECTIONS/940 SULLENNESS,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.3 SYMPATHETIC AFFECTIONS/6.3.1 SOCIAL AFFECTIONS/941 ENDEARMENT,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.3 SYMPATHETIC AFFECTIONS/6.3.1 SOCIAL AFFECTIONS/942 MARRIAGE,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.3 SYMPATHETIC AFFECTIONS/6.3.1 SOCIAL AFFECTIONS/943 CELIBACY,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.3 SYMPATHETIC AFFECTIONS/6.3.1 SOCIAL AFFECTIONS/944 DIVORCE,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.3 SYMPATHETIC AFFECTIONS/6.3.2 DIFFUSIVE SYMPATHETIC AFFECTIONS/945 BENEVOLENCE,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.3 SYMPATHETIC AFFECTIONS/6.3.2 DIFFUSIVE SYMPATHETIC AFFECTIONS/946 MALEVOLENCE,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.3 SYMPATHETIC AFFECTIONS/6.3.2 DIFFUSIVE SYMPATHETIC AFFECTIONS/947 MALEDICTION,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.3 SYMPATHETIC AFFECTIONS/6.3.2 DIFFUSIVE SYMPATHETIC AFFECTIONS/948 THREAT,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.3 SYMPATHETIC AFFECTIONS/6.3.2 DIFFUSIVE SYMPATHETIC AFFECTIONS/949 PHILANTHROPY,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.3 SYMPATHETIC AFFECTIONS/6.3.2 DIFFUSIVE SYMPATHETIC AFFECTIONS/950 MISANTHROPY,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.3 SYMPATHETIC AFFECTIONS/6.3.2 DIFFUSIVE SYMPATHETIC AFFECTIONS/951 BENEFACTOR,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.3 SYMPATHETIC AFFECTIONS/6.3.2 DIFFUSIVE SYMPATHETIC AFFECTIONS/952 EVIL DOER,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.3 SYMPATHETIC AFFECTIONS/6.3.3 SPECIAL SYMPATHETIC AFFECTIONS/953 PITY,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.3 SYMPATHETIC AFFECTIONS/6.3.3 SPECIAL SYMPATHETIC AFFECTIONS/954 PITILESSNESS,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.3 SYMPATHETIC AFFECTIONS/6.3.3 SPECIAL SYMPATHETIC AFFECTIONS/955 CONDOLENCE,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.3 SYMPATHETIC AFFECTIONS/6.3.4 RETROSPECTIVE SYMPATHETIC AFFECTIONS/956 GRATITUDE,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.3 SYMPATHETIC AFFECTIONS/6.3.4 RETROSPECTIVE SYMPATHETIC AFFECTIONS/957 INGRATITUDE,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.3 SYMPATHETIC AFFECTIONS/6.3.4 RETROSPECTIVE SYMPATHETIC AFFECTIONS/958 FORGIVENESS,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.3 SYMPATHETIC AFFECTIONS/6.3.4 RETROSPECTIVE SYMPATHETIC AFFECTIONS/959 REVENGE,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.3 SYMPATHETIC AFFECTIONS/6.3.4 RETROSPECTIVE SYMPATHETIC AFFECTIONS/960 JEALOUSY,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.3 SYMPATHETIC AFFECTIONS/6.3.4 RETROSPECTIVE SYMPATHETIC AFFECTIONS/961 ENVY,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.1 MORAL OBLIGATIONS/962 RIGHT,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.1 MORAL OBLIGATIONS/963 WRONG,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.1 MORAL OBLIGATIONS/964 DUENESS,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.1 MORAL OBLIGATIONS/965 UNDUENESS,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.1 MORAL OBLIGATIONS/966 DUTY,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.1 MORAL OBLIGATIONS/967 DERELICTION OF DUTY,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.1 MORAL OBLIGATIONS/968 EXEMPTION,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.2 MORAL SENTIMENTS/969 RESPECT,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.2 MORAL SENTIMENTS/970 DISRESPECT,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.2 MORAL SENTIMENTS/971 CONTEMPT,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.2 MORAL SENTIMENTS/972 APPROBATION,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.2 MORAL SENTIMENTS/973 DISAPPROBATION,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.2 MORAL SENTIMENTS/974 FLATTERY,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.2 MORAL SENTIMENTS/975 DETRACTION,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.2 MORAL SENTIMENTS/976 FLATTERER,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.2 MORAL SENTIMENTS/977 DETRACTOR,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.2 MORAL SENTIMENTS/978 VINDICATION,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.2 MORAL SENTIMENTS/979 ACCUSATION,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.3 MORAL CONDITIONS/980 PROBITY,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.3 MORAL CONDITIONS/981 IMPROBITY,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.3 MORAL CONDITIONS/982 KNAVE,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.3 MORAL CONDITIONS/983 DISINTERESTEDNESS,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.3 MORAL CONDITIONS/984 SELFISHNESS,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.3 MORAL CONDITIONS/985 VIRTUE,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.3 MORAL CONDITIONS/986 VICE,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.3 MORAL CONDITIONS/987 INNOCENCE,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.3 MORAL CONDITIONS/988 GUILT,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.3 MORAL CONDITIONS/989 GOOD MAN,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.3 MORAL CONDITIONS/990 BAD MAN,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.3 MORAL CONDITIONS/991 PENITENCE,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.3 MORAL CONDITIONS/992 IMPENITENCE,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.3 MORAL CONDITIONS/993 ATONEMENT,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.4 MORAL PRACTICE/1000 SOBRIETY,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.4 MORAL PRACTICE/1001 DRUNKENNESS,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.4 MORAL PRACTICE/1002 PURITY,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.4 MORAL PRACTICE/1003 IMPURITY,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.4 MORAL PRACTICE/1004 LIBERTINE,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.4 MORAL PRACTICE/994 TEMPERANCE,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.4 MORAL PRACTICE/995 INTEMPERANCE,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.4 MORAL PRACTICE/996 SENSUALIST,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.4 MORAL PRACTICE/997 ASCETICISM,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.4 MORAL PRACTICE/998 FASTING,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.4 MORAL PRACTICE/999 GLUTTONY,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.5 INSTITUTIONS/1005 LEGALITY,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.5 INSTITUTIONS/1006 ILLEGALITY,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.5 INSTITUTIONS/1007 JURISDICTION,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.5 INSTITUTIONS/1008 TRIBUNAL,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.5 INSTITUTIONS/1009 JUDGE,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.5 INSTITUTIONS/1010 LAWYER,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.5 INSTITUTIONS/1011 LAWSUIT,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.5 INSTITUTIONS/1012 ACQUITTAL,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.5 INSTITUTIONS/1013 CONDEMNATION,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.5 INSTITUTIONS/1014 PUNISHMENT,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.5 INSTITUTIONS/1015 REWARD,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.5 INSTITUTIONS/1016 PENALTY,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.4 MORAL AFFECTIONS/6.4.5 INSTITUTIONS/1017 SCOURGE,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.5 RELIGIOUS AFFECTIONS/6.5.1 SUPERHUMAN BEINGS AND REGIONS/1018 DEITY,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.5 RELIGIOUS AFFECTIONS/6.5.1 SUPERHUMAN BEINGS AND REGIONS/1019 ANGEL,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.5 RELIGIOUS AFFECTIONS/6.5.1 SUPERHUMAN BEINGS AND REGIONS/1020 SATAN,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.5 RELIGIOUS AFFECTIONS/6.5.2 RELIGIOUS SENTIMENTS/1021 PIETY,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.5 RELIGIOUS AFFECTIONS/6.5.2 RELIGIOUS SENTIMENTS/1022 IMPIETY,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.5 RELIGIOUS AFFECTIONS/6.5.2 RELIGIOUS SENTIMENTS/1023 IRRELIGION,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.5 RELIGIOUS AFFECTIONS/6.5.3 ACTS OF RELIGION/1024 WORSHIP,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.5 RELIGIOUS AFFECTIONS/6.5.3 ACTS OF RELIGION/1025 IDOLATRY,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.5 RELIGIOUS AFFECTIONS/6.5.3 ACTS OF RELIGION/1026 SORCERY,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.5 RELIGIOUS AFFECTIONS/6.5.3 ACTS OF RELIGION/1027 SPELL,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.5 RELIGIOUS AFFECTIONS/6.5.3 ACTS OF RELIGION/1028 SORCERER,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.5 RELIGIOUS AFFECTIONS/6.5.4 MYTHOLOGICAL DEITIES AND POWERS/1029 JUPITER,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.5 RELIGIOUS AFFECTIONS/6.5.4 MYTHOLOGICAL DEITIES AND POWERS/1030 DEMON,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.5 RELIGIOUS AFFECTIONS/6.5.4 MYTHOLOGICAL DEITIES AND POWERS/1031 HEAVEN,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.5 RELIGIOUS AFFECTIONS/6.5.4 MYTHOLOGICAL DEITIES AND POWERS/1032 HELL,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.5 RELIGIOUS AFFECTIONS/6.5.4 MYTHOLOGICAL DEITIES AND POWERS/1033 THEOLOGY,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.5 RELIGIOUS AFFECTIONS/6.5.4 MYTHOLOGICAL DEITIES AND POWERS/1034 ORTHODOXY,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.5 RELIGIOUS AFFECTIONS/6.5.4 MYTHOLOGICAL DEITIES AND POWERS/1035 HETERODOXY,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.5 RELIGIOUS AFFECTIONS/6.5.4 MYTHOLOGICAL DEITIES AND POWERS/1036 JUDEO-CHRISTIAN REVELATION,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.5 RELIGIOUS AFFECTIONS/6.5.4 MYTHOLOGICAL DEITIES AND POWERS/1037 PSEUDO-REVELATION,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.5 RELIGIOUS AFFECTIONS/6.5.5 RELIGIOUS INSTITUTIONS/1038 CHURCHDOM,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.5 RELIGIOUS AFFECTIONS/6.5.5 RELIGIOUS INSTITUTIONS/1039 CLERGY,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.5 RELIGIOUS AFFECTIONS/6.5.5 RELIGIOUS INSTITUTIONS/1040 LAITY,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.5 RELIGIOUS AFFECTIONS/6.5.5 RELIGIOUS INSTITUTIONS/1041 RITE,eng
Roget's Thesaurus 1911 Edition,CLASS VI - SENTIMENT AND MORAL POWERS/6.5 RELIGIOUS AFFECTIONS/6.5.5 RELIGIOUS INSTITUTIONS/1042 CANONICALS,eng
SentiWordNet 3.0,Positive,eng
SentiWordNet 3.0,Positive (Scored Value),eng
SentiWordNet 3.0,Negative,eng
SentiWordNet 3.0,Negative (Scored Value),eng
SentiWords,Polarity,eng
SentiWords,Polarity (Scored Value),eng
Subjectivity Lexicon,strongsubj,eng
Subjectivity Lexicon,strongsubjtoneboth,eng
Subjectivity Lexicon,strongsubjtonenegative,eng
Subjectivity Lexicon,strongsubjtoneneutral,eng
Subjectivity Lexicon,strongsubjtonepositive,eng
Subjectivity Lexicon,toneboth,eng
Subjectivity Lexicon,tonenegative,eng
Subjectivity Lexicon,toneneutral,eng
Subjectivity Lexicon,tonepositive,eng
Subjectivity Lexicon,weaksubj,eng
Subjectivity Lexicon,weaksubjtoneboth,eng
Subjectivity Lexicon,weaksubjtonenegative,eng
Subjectivity Lexicon,weaksubjtoneneutral,eng
Subjectivity Lexicon,weaksubjtonepositive,eng
Body Boundary Dictionary,BARRIER TOTAL/CONTAINERS,eng
Body Boundary Dictionary,BARRIER TOTAL/COVERED HIDDEN ETC,eng
Body Boundary Dictionary,BARRIER TOTAL/ENCLOSED OPENINGS IN EARTH,eng
Body Boundary Dictionary,BARRIER TOTAL/PROTECTIVE SURFACES,eng
Body Boundary Dictionary,BARRIER TOTAL/SHELL ANIMAL,eng
Body Boundary Dictionary,BARRIER TOTAL/SPECIAL ANIMALS,eng
Body Boundary Dictionary,BARRIER TOTAL/SPECIAL STRUCTURES,eng
Body Boundary Dictionary,PENETRATION TOTAL/AUTOPSY ETC,eng
Body Boundary Dictionary,PENETRATION TOTAL/BODY ORIFICES AND USE,eng
Body Boundary Dictionary,PENETRATION TOTAL/ENTRANCEWAYS AND OPENINGS,eng
Body Boundary Dictionary,PENETRATION TOTAL/PERMEABLE,eng
Body Boundary Dictionary,PENETRATION TOTAL/SPURT AND EXCRETE,eng
